"pid","labelID","vialLabel","barcode","shipToSiteID","receivedCAS","receiveStatusCAS"
10043950,90248014001,90248015907,,841,1,1
10043950,90248014001,90248015908,,840,1,1
10043950,90248014101,90248016002,8019474068,830,1,1
10043950,90248014101,90248016003,,823,1,1
10043950,90248014101,90248016004,,870,1,1
10043950,90248014201,90248016102,8010749827,830,1,1
10043950,90248014201,90248016103,,823,1,1
10043950,90248014201,90248016104,,870,1,1
10043950,90248014301,90248016202,8010749546,850,1,1
10043950,90248014301,90248016203,,823,1,1
10043950,90248014301,90248016204,,870,1,1
10043950,90248014501,90248016402,8010749774,830,1,1
10043950,90248014501,90248016403,,823,1,1
10043950,90248014501,90248016404,,870,1,1
10043950,90248014601,90248016902,8010746389,850,1,1
10043950,90248014601,90248016903,8010746872,850,1,1
10043950,90248014601,90248016904,8018513001,830,1,1
10043950,90248014601,90248016905,,823,1,1
10043950,90248014601,90248016906,,870,1,1
10043950,90248014701,90248017003,8018513016,850,1,1
10043950,90248014701,90248017004,8018512426,850,1,1
10043950,90248014701,90248017005,8018512942,850,1,1
10043950,90248014701,90248017006,,810,1,1
10043950,90248014701,90248017007,,823,1,1
10043950,90248014701,90248017008,,870,1,1
10043950,90248014701,90248017009,,841,1,1
10043950,90248014701,90248017010,,840,1,1
10043950,90248014701,90248017011,8010746419,830,1,1
10043950,90248014801,90248016502,8019474512,830,1,1
10043950,90248014801,90248016503,,823,1,1
10043950,90248014901,90248016602,8018514019,830,1,1
10043950,90248014901,90248016603,8018512846,830,1,1
10043950,90248014901,90248016604,8010746527,850,1,1
10043950,90248014901,90248016605,,823,1,1
10043950,90248014901,90248016606,,870,1,1
10043950,90248014901,90248016607,,841,1,1
10043950,90248014901,90248016608,,840,1,1
10043950,90248015001,90248016702,8019474379,830,1,1
10043950,90248015001,90248016703,,823,1,1
10043950,90248015001,90248016704,,870,1,1
10043950,90248015101,90248016803,8018512488,850,1,1
10043950,90248015101,90248016804,8018512509,850,1,1
10043950,90248015101,90248016805,8018514082,830,1,1
10043950,90248015101,90248016806,,822,1,1
10043950,90248015101,90248016807,,823,1,1
10043950,90248015101,90248016808,,870,1,1
10043950,90248015101,90248016809,,841,1,1
10043950,90248015101,90248016810,,840,1,1
10044256,90251013001,90251013001,8019487495,830,1,1
10044256,90251013101,90251013104,,823,1,1
10044256,90251013101,90251013105,,870,1,1
10044256,90251013101,90251013106,,841,1,1
10044256,90251013101,90251013107,,840,1,1
10044256,90251013301,90251015202,8010746274,850,1,1
10044256,90251013301,90251015203,8010746948,850,1,1
10044256,90251013301,90251015204,8018513238,830,1,1
10044256,90251013301,90251015205,,823,1,1
10044256,90251013301,90251015206,,870,1,1
10044256,90251013301,90251015207,,841,1,1
10044256,90251013301,90251015208,,840,1,1
10044256,90251013402,90251015302,8019474899,850,1,1
10044256,90251013402,90251015303,,823,1,1
10044256,90251013402,90251015304,,870,1,1
10044256,90251013501,90251015402,8019474184,850,1,1
10044256,90251013501,90251015403,,823,1,1
10044256,90251013601,90251015503,8018513146,850,1,1
10044256,90251013601,90251015504,8018513267,850,1,1
10044256,90251013601,90251015505,8018513220,830,1,1
10044256,90251013601,90251015507,,810,1,1
10044256,90251013601,90251015508,,823,1,1
10044256,90251013601,90251015509,,870,1,1
10044256,90251013601,90251015510,,841,1,1
10044256,90251013601,90251015511,,840,1,1
10044256,90251013601,90251015512,8010747043,830,1,1
10044256,90251013701,90251015603,8019474570,850,1,1
10044256,90251013701,90251015604,,823,1,1
10044256,90251013701,90251015605,,870,1,1
10044256,90251013901,90251015802,8018513427,830,1,1
10044256,90251013901,90251015803,8018513952,830,1,1
10044256,90251013901,90251015804,8018513409,850,1,1
10044256,90251013901,90251015805,,822,1,1
10044256,90251013901,90251015806,,823,1,1
10044256,90251013901,90251015807,,870,1,1
10044256,90251013901,90251015808,,841,1,1
10044256,90251013901,90251015809,,840,1,1
10044256,90251014001,90251015902,8010746267,850,1,1
10044256,90251014001,90251015903,8010746824,850,1,1
10044256,90251014001,90251015904,8018512506,830,1,1
10044256,90251014001,90251015905,,823,1,1
10044256,90251014001,90251015906,,870,1,1
10044256,90251014001,90251015907,,841,1,1
10044256,90251014001,90251015908,,840,1,1
10044256,90251014101,90251016002,8019474639,830,1,1
10044256,90251014101,90251016003,,823,1,1
10044256,90251014101,90251016004,,870,1,1
10044256,90251014201,90251016102,8010749273,830,1,1
10044256,90251014201,90251016103,,823,1,1
10044256,90251014201,90251016104,,870,1,1
10044256,90251014301,90251016202,8019474657,850,1,1
10044256,90251014301,90251016203,,823,1,1
10044256,90251014301,90251016204,,870,1,1
10044256,90251014501,90251016402,8019474865,830,1,1
10044256,90251014501,90251016403,,823,1,1
10044256,90251014501,90251016404,,870,1,1
10044256,90251014601,90251016902,8010746730,850,1,1
10044256,90251014601,90251016903,8010746325,850,1,1
10044256,90251014601,90251016904,8018513064,830,1,1
10044256,90251014601,90251016905,,823,1,1
10044256,90251014601,90251016906,,870,1,1
10044256,90251014601,90251016907,,841,1,1
10044256,90251014601,90251016908,,840,1,1
10044256,90251014701,90251017003,8018513086,850,1,1
10044256,90251014701,90251017004,8018510880,850,1,1
10044256,90251014701,90251017005,8018512708,850,1,1
10044256,90251014701,90251017006,,810,1,1
10044256,90251014701,90251017007,,823,1,1
10044256,90251014701,90251017008,,870,1,1
10044256,90251014701,90251017009,,841,1,1
10044256,90251014701,90251017010,,840,1,1
10044256,90251014701,90251017011,8010746928,830,1,1
10044256,90251014801,90251016502,8019474597,830,1,1
10044256,90251014801,90251016503,,823,1,1
10044256,90251014801,90251016504,,870,1,1
10044256,90251014901,90251016602,8018513847,830,1,1
10044256,90251014901,90251016603,8018512429,830,1,1
10044256,90251014901,90251016604,8010746599,850,1,1
10044256,90251014901,90251016605,,823,1,1
10044256,90251014901,90251016606,,870,1,1
10044256,90251014901,90251016607,,841,1,1
10044256,90251014901,90251016608,,840,1,1
10044256,90251015001,90251016702,8019474767,830,1,1
10044256,90251015001,90251016703,,823,1,1
10044256,90251015001,90251016704,,870,1,1
10044256,90251015101,90251016803,8018513456,850,1,1
10044256,90251015101,90251016804,8018512404,850,1,1
10044256,90251015101,90251016805,8018513971,830,1,1
10044256,90251015101,90251016806,,822,1,1
10044256,90251015101,90251016807,,823,1,1
10044256,90251015101,90251016808,,870,1,1
10044256,90251015101,90251016809,,841,1,1
10044256,90251015101,90251016810,,840,1,1
10044337,90252013001,90252013001,8019480366,830,1,1
10044337,90252013101,90252013104,,823,1,1
10044337,90252013101,90252013105,,870,1,1
10044337,90252013101,90252013106,,841,1,1
10044337,90252013101,90252013107,,840,1,1
10044337,90252013301,90252015202,8010747025,850,1,1
10044337,90252013301,90252015203,8010746462,850,1,1
10044337,90252013301,90252015204,8010746747,830,1,1
10044337,90252013301,90252015205,,823,1,1
10044337,90252013301,90252015206,,870,1,1
10044337,90252013301,90252015207,,841,1,1
10044337,90252013301,90252015208,,840,1,1
10044337,90252013402,90252015302,8019474150,850,1,1
10044337,90252013402,90252015303,,823,1,1
10044337,90252013402,90252015304,,870,1,1
10044337,90252013501,90252015402,8010749192,850,1,1
10044337,90252013501,90252015403,,823,1,1
10044337,90252013601,90252015503,8018512746,850,1,1
10044337,90252013601,90252015504,8018513373,850,1,1
10044337,90252013601,90252015505,8018513760,830,1,1
10044337,90252013601,90252015507,,810,1,1
10044337,90252013601,90252015508,,823,1,1
10044337,90252013601,90252015509,,870,1,1
10044337,90252013601,90252015510,,841,1,1
10044337,90252013601,90252015511,,840,1,1
10044337,90252013601,90252015512,8010746856,830,1,1
10044337,90252013701,90252015603,8019474717,850,1,1
10044337,90252013701,90252015604,,823,1,1
10044337,90252013701,90252015605,,870,1,1
10044337,90252013901,90252015802,8018513651,830,1,1
10044337,90252013901,90252015803,8018513549,830,1,1
10044337,90252013901,90252015804,8018513601,850,1,1
10044337,90252013901,90252015805,,822,1,1
10044337,90252013901,90252015806,,823,1,1
10044337,90252013901,90252015807,,870,1,1
10044337,90252013901,90252015808,,841,1,1
10044337,90252013901,90252015809,,840,1,1
10044337,90252014001,90252015902,8010746554,850,1,1
10044337,90252014001,90252015903,8010746744,850,1,1
10044337,90252014001,90252015904,8010747057,830,1,1
10044337,90252014001,90252015905,,823,1,1
10044337,90252014001,90252015906,,870,1,1
10044337,90252014001,90252015907,,841,1,1
10044337,90252014001,90252015908,,840,1,1
10044337,90252014101,90252016002,8019474478,830,1,1
10044337,90252014101,90252016003,,823,1,1
10044337,90252014101,90252016004,,870,1,1
10044337,90252014201,90252016102,8019474792,830,1,1
10044337,90252014201,90252016103,,823,1,1
10044337,90252014201,90252016104,,870,1,1
10044337,90252014301,90252016202,8010746063,850,1,1
10044337,90252014301,90252016203,,823,1,1
10044337,90252014301,90252016204,,870,1,1
10044337,90252014501,90252016402,8019474086,830,1,1
10044337,90252014501,90252016403,,823,1,1
10044337,90252014501,90252016404,,870,1,1
10044337,90252014601,90252016902,8010746480,850,1,1
10044337,90252014601,90252016903,8010746621,850,1,1
10044337,90252014601,90252016904,8010746920,830,1,1
10044337,90252014601,90252016905,,823,1,1
10044337,90252014601,90252016906,,870,1,1
10044337,90252014601,90252016907,,841,1,1
10044337,90252014601,90252016908,,840,1,1
10044337,90252014701,90252017003,8018512958,850,1,1
10044337,90252014701,90252017004,8018512980,850,1,1
10044337,90252014701,90252017005,8018513026,850,1,1
10044337,90252014701,90252017006,,810,1,1
10044337,90252014701,90252017007,,823,1,1
10044337,90252014701,90252017008,,870,1,1
10044337,90252014701,90252017009,,841,1,1
10044337,90252014701,90252017010,,840,1,1
10044337,90252014701,90252017011,8018513536,830,1,1
10044337,90252014801,90252016502,8010749970,830,1,1
10044337,90252014801,90252016503,,823,1,1
10044337,90252014901,90252016602,8018513218,830,1,1
10044337,90252014901,90252016603,8018512326,830,1,1
10044337,90252014901,90252016604,8010746813,850,1,1
10044337,90252014901,90252016605,,823,1,1
10044337,90252014901,90252016606,,870,1,1
10044337,90252014901,90252016607,,841,1,1
10044337,90252014901,90252016608,,840,1,1
10044337,90252015001,90252016702,8019474956,830,1,1
10044337,90252015001,90252016703,,823,1,1
10044337,90252015001,90252016704,,870,1,1
10044337,90252015101,90252016803,8018512309,850,1,1
10044337,90252015101,90252016804,8018513020,850,1,1
10044337,90252015101,90252016805,8018513596,830,1,1
10044337,90252015101,90252016806,,822,1,1
10044337,90252015101,90252016807,,823,1,1
10044337,90252015101,90252016808,,870,1,1
10044337,90252015101,90252016809,,841,1,1
10044337,90252015101,90252016810,,840,1,1
10044760,90254013002,90254013002,8019487518,830,1,1
10044760,90254013101,90254013104,,823,1,1
10044760,90254013101,90254013105,,870,1,1
10044760,90254013101,90254013106,,841,1,1
10044760,90254013101,90254013107,,840,1,1
10044760,90254013301,90254015202,8010746380,850,1,1
10044760,90254013301,90254015203,8010746880,850,1,1
10044760,90254013301,90254015204,8010746855,830,1,1
10044760,90254013301,90254015205,,823,1,1
10044760,90254013301,90254015206,,870,1,1
10044760,90254013301,90254015207,,841,1,1
10044760,90254013301,90254015208,,840,1,1
10044760,90254013402,90254015302,8010749317,850,1,1
10044760,90254013402,90254015303,,823,1,1
10044760,90254013402,90254015304,,870,1,1
10044760,90254013501,90254015402,8019474749,850,1,1
10044760,90254013501,90254015403,,823,1,1
10044760,90254013601,90254015503,8018512986,850,1,1
10044760,90254013601,90254015504,8018513948,850,1,1
10044760,90254013601,90254015505,8018513303,830,1,1
10044760,90254013601,90254015507,,810,1,1
10044760,90254013601,90254015508,,823,1,1
10044760,90254013601,90254015509,,870,1,1
10044760,90254013601,90254015510,,841,1,1
10044760,90254013601,90254015511,,840,1,1
10044760,90254013601,90254015512,8010746306,830,1,1
10044760,90254013701,90254015603,8010746078,850,1,1
10044760,90254013701,90254015604,,823,1,1
10044760,90254013701,90254015605,,870,1,1
10044760,90254013901,90254015802,8018513221,830,1,1
10044760,90254013901,90254015803,8018513731,830,1,1
10044760,90254013901,90254015804,8018513708,850,1,1
10044760,90254013901,90254015805,,822,1,1
10044760,90254013901,90254015806,,823,1,1
10044760,90254013901,90254015807,,870,1,1
10044760,90254013901,90254015808,,841,1,1
10044760,90254013901,90254015809,,840,1,1
10044760,90254014001,90254015902,8010746852,850,1,1
10044760,90254014001,90254015903,8010746752,850,1,1
10044760,90254014001,90254015904,8018512650,830,1,1
10044760,90254014001,90254015905,,823,1,1
10044760,90254014001,90254015906,,870,1,1
10044760,90254014001,90254015907,,841,1,1
10044760,90254014001,90254015908,,840,1,1
10044760,90254014101,90254016002,8010749368,830,1,1
10044760,90254014101,90254016003,,823,1,1
10044760,90254014101,90254016004,,870,1,1
10044760,90254014201,90254016102,8019474889,830,1,1
10044760,90254014201,90254016103,,823,1,1
10044760,90254014201,90254016104,,870,1,1
10044760,90254014301,90254016202,8010746105,850,1,1
10044760,90254014301,90254016203,,823,1,1
10044760,90254014301,90254016204,,870,1,1
10044760,90254014501,90254016402,8010749323,830,1,1
10044760,90254014501,90254016403,,823,1,1
10044760,90254014501,90254016404,,870,1,1
10044760,90254014601,90254016902,8010746449,850,1,1
10044760,90254014601,90254016903,8010746807,850,1,1
10044760,90254014601,90254016904,8010746613,830,1,1
10044760,90254014601,90254016905,,823,1,1
10044760,90254014601,90254016906,,870,1,1
10044760,90254014601,90254016907,,841,1,1
10044760,90254014701,90254017003,8018512520,850,1,1
10044760,90254014701,90254017004,8018512733,850,1,1
10044760,90254014701,90254017005,8018513019,850,1,1
10044760,90254014701,90254017006,,810,1,1
10044760,90254014701,90254017007,,823,1,1
10044760,90254014701,90254017008,,870,1,1
10044760,90254014701,90254017009,,841,1,1
10044760,90254014701,90254017010,,840,1,1
10044760,90254014701,90254017011,8018513995,830,1,1
10044760,90254014801,90254016502,8010749068,830,1,1
10044760,90254014801,90254016503,,823,1,1
10044760,90254014901,90254016602,8018513778,830,1,1
10044760,90254014901,90254016603,8010746710,830,1,1
10044760,90254014901,90254016604,8010746597,850,1,1
10044760,90254014901,90254016605,,823,1,1
10044760,90254014901,90254016606,,870,1,1
10044760,90254014901,90254016607,,841,1,1
10044760,90254014901,90254016608,,840,1,1
10044760,90254015001,90254016702,8019474531,830,1,1
10044760,90254015001,90254016703,,823,1,1
10044760,90254015001,90254016704,,870,1,1
10044760,90254015101,90254016803,8018512530,850,1,1
10044760,90254015101,90254016804,8018512297,850,1,1
10044760,90254015101,90254016805,8018513975,830,1,1
10044760,90254015101,90254016806,,822,1,1
10044760,90254015101,90254016807,,823,1,1
10044760,90254015101,90254016808,,870,1,1
10044760,90254015101,90254016809,,841,1,1
10044760,90254015101,90254016810,,840,1,1
10044841,90255013601,90255015503,,810,1,1
10044841,90255013901,90255015802,,822,1,1
10044841,90255014701,90255017003,,810,1,1
10044841,90255015101,90255016803,,822,1,1
10044922,90256013601,90256015503,,810,1,1
10044922,90256013901,90256015802,,822,1,1
10044922,90256014701,90256017003,,810,1,1
10044922,90256015101,90256016803,,822,1,1
10045228,90258013001,90258013001,8019487155,830,1,1
10045228,90258013101,90258013104,,823,1,1
10045228,90258013101,90258013105,,870,1,1
10045228,90258013101,90258013106,,841,1,1
10045228,90258013101,90258013107,,840,1,1
10045228,90258013301,90258015202,8010747041,850,1,1
10045228,90258013301,90258015203,8010747040,850,1,1
10045228,90258013301,90258015204,8010747011,830,1,1
10045228,90258013301,90258015205,,823,1,1
10045228,90258013301,90258015206,,870,1,1
10045228,90258013301,90258015207,,841,1,1
10045228,90258013301,90258015208,,840,1,1
10045228,90258013402,90258015302,8019474784,850,1,1
10045228,90258013402,90258015303,,823,1,1
10045228,90258013402,90258015304,,870,1,1
10045228,90258013501,90258015402,8019474953,850,1,1
10045228,90258013501,90258015403,,823,1,1
10045228,90258013601,90258015503,8018512593,850,1,1
10045228,90258013601,90258015504,8018513392,850,1,1
10045228,90258013601,90258015505,8018513479,830,1,1
10045228,90258013601,90258015507,,810,1,1
10045228,90258013601,90258015508,,823,1,1
10045228,90258013601,90258015509,,870,1,1
10045228,90258013601,90258015510,,841,1,1
10045228,90258013601,90258015511,,840,1,1
10045228,90258013601,90258015512,8010746379,830,1,1
10045228,90258013701,90258015603,8019474568,850,1,1
10045228,90258013701,90258015604,,823,1,1
10045228,90258013701,90258015605,,870,1,1
10045228,90258013901,90258015802,8018513253,830,1,1
10045228,90258013901,90258015803,8018513539,830,1,1
10045228,90258013901,90258015804,8018513162,850,1,1
10045228,90258013901,90258015805,,822,1,1
10045228,90258013901,90258015806,,823,1,1
10045228,90258013901,90258015807,,870,1,1
10045228,90258013901,90258015808,,841,1,1
10045228,90258013901,90258015809,,840,1,1
10045228,90258014001,90258015902,8010746751,850,1,1
10045228,90258014001,90258015903,8010746361,850,1,1
10045228,90258014001,90258015904,8018512945,830,1,1
10045228,90258014001,90258015905,,823,1,1
10045228,90258014001,90258015906,,870,1,1
10045228,90258014001,90258015907,,841,1,1
10045228,90258014001,90258015908,,840,1,1
10045228,90258014101,90258016002,8019474900,830,1,1
10045228,90258014101,90258016003,,823,1,1
10045228,90258014101,90258016004,,870,1,1
10045228,90258014201,90258016102,8019474133,830,1,1
10045228,90258014201,90258016103,,823,1,1
10045228,90258014201,90258016104,,870,1,1
10045228,90258014301,90258016202,8019474349,850,1,1
10045228,90258014301,90258016203,,823,1,1
10045228,90258014301,90258016204,,870,1,1
10045228,90258014501,90258016402,8019474415,830,1,1
10045228,90258014501,90258016403,,823,1,1
10045228,90258014501,90258016404,,870,1,1
10045228,90258014601,90258016902,8010746866,850,1,1
10045228,90258014601,90258016903,8010746718,850,1,1
10045228,90258014601,90258016904,8010747094,830,1,1
10045228,90258014601,90258016905,,823,1,1
10045228,90258014601,90258016906,,870,1,1
10045228,90258014701,90258017003,8018512587,850,1,1
10045228,90258014701,90258017004,8018512760,850,1,1
10045228,90258014701,90258017005,8018512416,850,1,1
10045228,90258014701,90258017006,,810,1,1
10045228,90258014701,90258017007,,823,1,1
10045228,90258014701,90258017008,,870,1,1
10045228,90258014701,90258017009,,841,1,1
10045228,90258014701,90258017010,,840,1,1
10045228,90258014701,90258017011,8018513656,830,1,1
10045228,90258014801,90258016502,8019474288,830,1,1
10045228,90258014901,90258016602,8018514076,830,1,1
10045228,90258014901,90258016603,8010746677,830,1,1
10045228,90258014901,90258016604,8010747049,850,1,1
10045228,90258014901,90258016605,,823,1,1
10045228,90258014901,90258016606,,870,1,1
10045228,90258014901,90258016607,,841,1,1
10045228,90258014901,90258016608,,840,1,1
10045228,90258015001,90258016702,8019474257,830,1,1
10045228,90258015001,90258016703,,823,1,1
10045228,90258015001,90258016704,,870,1,1
10045228,90258015101,90258016803,8018512853,850,1,1
10045228,90258015101,90258016804,8018512485,850,1,1
10045228,90258015101,90258016805,8018513961,830,1,1
10045228,90258015101,90258016806,,822,1,1
10045228,90258015101,90258016807,,823,1,1
10045228,90258015101,90258016808,,870,1,1
10045228,90258015101,90258016809,,841,1,1
10045228,90258015101,90258016810,,840,1,1
10045309,90259013002,90259013002,8019487048,830,1,1
10045309,90259013101,90259013104,,823,1,1
10045309,90259013101,90259013105,,870,1,1
10045309,90259013101,90259013106,,841,1,1
10045309,90259013101,90259013107,,840,1,1
10045309,90259013301,90259015202,8010746281,850,1,1
10045309,90259013301,90259015203,8010746834,850,1,1
10045309,90259013301,90259015204,8010746987,830,1,1
10045309,90259013301,90259015205,,823,1,1
10045309,90259013301,90259015206,,870,1,1
10045309,90259013301,90259015207,,841,1,1
10045309,90259013301,90259015208,,840,1,1
10045309,90259013402,90259015302,8019474233,850,1,1
10045309,90259013402,90259015303,,823,1,1
10045309,90259013402,90259015304,,870,1,1
10045309,90259013501,90259015402,8010749506,850,1,1
10045309,90259013501,90259015403,,823,1,1
10045309,90259013601,90259015503,8018513013,850,1,1
10045309,90259013601,90259015504,8018513799,850,1,1
10045309,90259013601,90259015505,8018514034,830,1,1
10045309,90259013601,90259015507,,810,1,1
10045309,90259013601,90259015508,,823,1,1
10045309,90259013601,90259015509,,870,1,1
10045309,90259013601,90259015510,,841,1,1
10045309,90259013601,90259015511,,840,1,1
10045309,90259013601,90259015512,8010747103,830,1,1
10045309,90259013701,90259015603,8019474385,850,1,1
10045309,90259013701,90259015604,,823,1,1
10045309,90259013701,90259015605,,870,1,1
10045309,90259013901,90259015802,8018513781,830,1,1
10045309,90259013901,90259015803,8018513939,830,1,1
10045309,90259013901,90259015804,8018513278,850,1,1
10045309,90259013901,90259015805,,822,1,1
10045309,90259013901,90259015806,,823,1,1
10045309,90259013901,90259015807,,870,1,1
10045309,90259013901,90259015808,,841,1,1
10045309,90259013901,90259015809,,840,1,1
10045309,90259014001,90259015902,8010746635,850,1,1
10045309,90259014001,90259015903,8010746508,850,1,1
10045309,90259014001,90259015904,8018512830,830,1,1
10045309,90259014001,90259015905,,823,1,1
10045309,90259014001,90259015906,,870,1,1
10045309,90259014001,90259015907,,841,1,1
10045309,90259014001,90259015908,,840,1,1
10045309,90259014101,90259016002,8019474599,830,1,1
10045309,90259014101,90259016003,,823,1,1
10045309,90259014101,90259016004,,870,1,1
10045309,90259014201,90259016102,8010749669,830,1,1
10045309,90259014201,90259016103,,823,1,1
10045309,90259014201,90259016104,,870,1,1
10045309,90259014301,90259016202,8010749792,850,1,1
10045309,90259014301,90259016203,,823,1,1
10045309,90259014301,90259016204,,870,1,1
10045309,90259014501,90259016402,8010749593,830,1,1
10045309,90259014501,90259016403,,823,1,1
10045309,90259014501,90259016404,,870,1,1
10045309,90259014601,90259016902,8010746341,850,1,1
10045309,90259014601,90259016903,8010747096,850,1,1
10045309,90259014601,90259016904,8018512882,830,1,1
10045309,90259014701,90259017003,8018512963,850,1,1
10045309,90259014701,90259017004,8018512649,850,1,1
10045309,90259014701,90259017005,8018512355,850,1,1
10045309,90259014701,90259017006,,810,1,1
10045309,90259014701,90259017007,,823,1,1
10045309,90259014701,90259017008,,870,1,1
10045309,90259014701,90259017009,,841,1,1
10045309,90259014701,90259017010,,840,1,1
10045309,90259014701,90259017011,8018513617,830,1,1
10045309,90259014801,90259016502,8019474259,830,1,1
10045309,90259014801,90259016503,,823,1,1
10045309,90259014901,90259016602,8018513865,830,1,1
10045309,90259014901,90259016603,8010746657,830,1,1
10045309,90259014901,90259016604,8010747111,850,1,1
10045309,90259014901,90259016605,,823,1,1
10045309,90259014901,90259016606,,870,1,1
10045309,90259014901,90259016607,,841,1,1
10045309,90259014901,90259016608,,840,1,1
10045309,90259015001,90259016702,8019474037,830,1,1
10045309,90259015001,90259016703,,823,1,1
10045309,90259015001,90259016704,,870,1,1
10045309,90259015101,90259016803,8018510784,850,1,1
10045309,90259015101,90259016804,8018513106,850,1,1
10045309,90259015101,90259016805,8018513530,830,1,1
10045309,90259015101,90259016806,,822,1,1
10045309,90259015101,90259016807,,823,1,1
10045309,90259015101,90259016808,,870,1,1
10045309,90259015101,90259016809,,841,1,1
10045309,90259015101,90259016810,,840,1,1
10046119,90265013001,90265013001,8019480672,830,1,1
10046119,90265013102,90265013104,,823,1,1
10046119,90265013102,90265013105,,870,1,1
10046119,90265013102,90265013106,,841,1,1
10046119,90265013102,90265013107,,840,1,1
10046119,90265013301,90265015202,8010746563,850,1,1
10046119,90265013301,90265015203,8010746503,850,1,1
10046119,90265013301,90265015204,8018513293,830,1,1
10046119,90265013301,90265015205,,823,1,1
10046119,90265013301,90265015206,,870,1,1
10046119,90265013301,90265015207,,841,1,1
10046119,90265013301,90265015208,,840,1,1
10046119,90265013402,90265015302,8019474229,850,1,1
10046119,90265013402,90265015303,,823,1,1
10046119,90265013402,90265015304,,870,1,1
10046119,90265013501,90265015402,8010745554,850,1,1
10046119,90265013501,90265015403,,823,1,1
10046119,90265013601,90265015503,8018513002,850,1,1
10046119,90265013601,90265015504,8018514008,850,1,1
10046119,90265013601,90265015505,8018514003,830,1,1
10046119,90265013601,90265015507,,810,1,1
10046119,90265013601,90265015508,,823,1,1
10046119,90265013601,90265015509,,870,1,1
10046119,90265013601,90265015510,,841,1,1
10046119,90265013601,90265015511,,840,1,1
10046119,90265013601,90265015512,8010746846,830,1,1
10046119,90265013701,90265015603,8010749358,850,1,1
10046119,90265013701,90265015604,,823,1,1
10046119,90265013701,90265015605,,870,1,1
10046119,90265013901,90265015802,8018513445,830,1,1
10046119,90265013901,90265015803,8018514022,830,1,1
10046119,90265013901,90265015804,8018513381,850,1,1
10046119,90265013901,90265015805,,822,1,1
10046119,90265013901,90265015806,,823,1,1
10046119,90265013901,90265015807,,870,1,1
10046119,90265013901,90265015808,,841,1,1
10046119,90265013901,90265015809,,840,1,1
10046119,90265014001,90265015902,8010746738,850,1,1
10046119,90265014001,90265015903,8010746840,850,1,1
10046119,90265014001,90265015904,8018512413,830,1,1
10046119,90265014001,90265015905,,823,1,1
10046119,90265014001,90265015906,,870,1,1
10046119,90265014001,90265015907,,841,1,1
10046119,90265014001,90265015908,,840,1,1
10046119,90265014101,90265016002,8019474081,830,1,1
10046119,90265014101,90265016003,,823,1,1
10046119,90265014101,90265016004,,870,1,1
10046119,90265014201,90265016102,8019474304,830,1,1
10046119,90265014201,90265016103,,823,1,1
10046119,90265014201,90265016104,,870,1,1
10046119,90265014301,90265016202,8010745346,850,1,1
10046119,90265014301,90265016203,,823,1,1
10046119,90265014301,90265016204,,870,1,1
10046119,90265014501,90265016402,8019474628,830,1,1
10046119,90265014501,90265016403,,823,1,1
10046119,90265014501,90265016404,,870,1,1
10046119,90265014601,90265016902,8010746934,850,1,1
10046119,90265014601,90265016903,8010746584,850,1,1
10046119,90265014601,90265016904,8010746575,830,1,1
10046119,90265014601,90265016905,,823,1,1
10046119,90265014601,90265016906,,870,1,1
10046119,90265014601,90265016907,,841,1,1
10046119,90265014601,90265016908,,840,1,1
10046119,90265014701,90265017003,8018510936,850,1,1
10046119,90265014701,90265017004,8018512701,850,1,1
10046119,90265014701,90265017005,8018512828,850,1,1
10046119,90265014701,90265017006,,810,1,1
10046119,90265014701,90265017007,,823,1,1
10046119,90265014701,90265017008,,870,1,1
10046119,90265014701,90265017009,,841,1,1
10046119,90265014701,90265017010,,840,1,1
10046119,90265014701,90265017011,8010746453,830,1,1
10046119,90265014801,90265016502,8019474789,830,1,1
10046119,90265014801,90265016503,,823,1,1
10046119,90265014901,90265016602,8018513550,830,1,1
10046119,90265014901,90265016603,8018513004,830,1,1
10046119,90265014901,90265016604,8010746714,850,1,1
10046119,90265014901,90265016605,,823,1,1
10046119,90265014901,90265016606,,870,1,1
10046119,90265014901,90265016607,,841,1,1
10046119,90265014901,90265016608,,840,1,1
10046119,90265015001,90265016702,8019474658,830,1,1
10046119,90265015001,90265016703,,823,1,1
10046119,90265015001,90265016704,,870,1,1
10046119,90265015101,90265016803,8018512216,850,1,1
10046119,90265015101,90265016804,8018512704,850,1,1
10046119,90265015101,90265016805,8018513903,830,1,1
10046119,90265015101,90265016806,,822,1,1
10046119,90265015101,90265016807,,823,1,1
10046119,90265015101,90265016808,,870,1,1
10046119,90265015101,90265016809,,841,1,1
10046119,90265015101,90265016810,,840,1,1
10046380,90266013002,90266013002,8019487156,830,1,1
10046380,90266013101,90266013104,,823,1,1
10046380,90266013101,90266013105,,870,1,1
10046380,90266013101,90266013106,,841,1,1
10046380,90266013101,90266013107,,840,1,1
10046380,90266013301,90266015202,8010746220,850,1,1
10046380,90266013301,90266015203,8010746354,850,1,1
10046380,90266013301,90266015204,8010746551,830,1,1
10046380,90266013301,90266015205,,823,1,1
10046380,90266013301,90266015206,,870,1,1
10046380,90266013301,90266015207,,841,1,1
10046380,90266013301,90266015208,,840,1,1
10046380,90266013402,90266015302,8019474254,850,1,1
10046380,90266013402,90266015303,,823,1,1
10046380,90266013402,90266015304,,870,1,1
10046380,90266013501,90266015402,8019474438,850,1,1
10046380,90266013501,90266015403,,823,1,1
